5683,85289763600019,LE 3 EN 1,2 PL ANDRE ABBAL,31100.0,Toulouse,Restaurant,43.5705661.402855
5684,82015826900028,LE SAINT MARY,27 RUE SAINT MARY,15200.0,Mauriac,Restaurant,45.2203992.32928
5685,85240959800012,POULET DORE,172 RUE DE L EPEULE,59100.0,Roubaix,Restaurant,50.6879813.158401
5686,84502219300013,JEAN-LOUIS GEORGES,Moutte,97200.0,Fort-de-France,Pêche de production primaire,14.624481-61.05236
5687,89847557900014,AU MATHURIN,12 AVENUE MATHURIN MOREAU,75019.0,Paris 19e  Arrondissement,Restaurant,48.8780762.372148
5688,89433476200016,POKE EAT PARIS,117 RUE DIDOT,75014.0,Paris 14e  Arrondissement,Restaurant,48.8276632.315124
5690,63204104244449,COMPASS GROUP FRANCE 0463N,31 AVENUE PIERRE PIFFAULT,72000.0,Le Mans,Restauration collective,48.0031680.204431
5691,52300519700018,L'AUBERGE DE LA BUTTE,2 RUE JEAN MARIE JEGO,75013.0,Paris 13e  Arrondissement,Restaurant,48.8281172.351775
5692,26630759400017,MAISON DE RETRAITE GROISNE CONSTANCE,Le Bourg,63350.0,Culhat,Restauration collective,45.9131753.369679
5693,21560229300015,MAIRIE COMMUNE DE SAINT MARTIN,PL DE LA MOTTE,56200.0,Saint-Martin-sur-Oust,Restauration collective,47.744858-2.252964
5694,80343901700028,AU FOUR ET AU MOULIN,178 Rue de la République,84220.0,Goult,Boulangerie-Pâtisserie,43.8628865.244942
5695,34426584800020,COMITE ACTION SOCIALE ISRAELITE MARSEILL,24 Impasse Des Joncs,13008.0,Marseille 8e  Arrondissement,Restauration collective,43.2486235.383974
5696,88816678200019,BIBIM 13,29 AV DE LA PORTE DE CHOISY,75013.0,Paris 13e  Arrondissement,Restaurant,48.819252.365106
5697,41468984400010,SARL 2H,4 rue Fernand Bessy,83120.0,Sainte-Maxime,Boucherie-Charcuterie,43.3082916.641177
5698,85212523600012,PLAN B,25 RUE JULES MOUSSERON,59220.0,Denain,Restaurant,50.3274133.387612
5699,84247501400010,LA BARAKA,111 PL CHARLES DE GAULLE,60230.0,Chambly,Boucherie-Charcuterie,49.1663072.24812
5700,31627657500024,THONON GOURMAND,2 Rue de Chevesnes,74200.0,Thonon-les-Bains,Entreposage de distribution de denrées alimentaires,46.3911036.505274
5701,82530198900018,ABATTOIR COLLECTIF CHAMPSAUR VALGAUDEMAR,ZA DU MOULIN,5500.0,Saint-Bonnet-en-Champsaur,Chaîne d'abattage de volaille/lagomorphe/petit gibier,44.6881636.091089
5702,80471776700011,CHICKEN SPOT,CHICKEN SPOT,93330.0,Neuilly-sur-Marne,Restaurant,48.8646052.537616
5703,53196868300015,MATHIEU CRUSTACES,6 terre plein des servannais,35400.0,Saint-Malo,Vivier produits de la pêche,48.635487-2.013603
5704,34482479200222,ABC PUERICULTURE,13 RUE DES BLUETS,75011.0,Paris,Restauration collective,48.8646052.382357
5705,40989616400012,ASSOCIATION RESIDENCE ANDRE MAGINOT,route de Bourges,18330.0,Neuvy-sur-Barangeon,Restauration collective,47.3126712.259998
5706,81431838200029,BOUCHERIE DU SUD-OUEST,370 BOULEVARD ALFRED DANEY,33300.0,Bordeaux,Entreposage de viande de boucherie,44.868792-0.568702
5707,81218174100016,EPI BOUCHERIE - LA JUPILLOISE,17 Place Ricordeau,72500.0,Jupilles,Boucherie-Charcuterie,47.7908980.41271
5708,48239687600039,AUBERGE FLORA,44 BOULEVARD RICHARD-LENOIR,75011.0,Paris 11e  Arrondissement,Restaurant,48.8582282.371871
5709,85289590300015,LAFARGUE REMY,2 PL SAINT BARTHELEMY,65260.0,Adast,Restaurant,42.973529-0.079663
5711,79981698800015,LA TABLE DU LOUP,32 RUE TRAVERSIERE,75012.0,Paris 12e  Arrondissement,Restaurant,48.8484282.374257
5712,41889683300021,ARMEMENT ENEZ,BAT 20,97428.0,Le Port,Pêche de production primaire,NA
5714,33825323003435,SODEXO ENTREPRISES,SODEXO ENTREPRISES ADMINISTRATIONS,85500.0,Les Herbiers,Restauration collective,46.909273-1.026076
5715,40208044400027,EARL FERME RICHART SCHMIDLIN,150 RUE DE WALDIGHOFFEN,68480.0,Roppentzwiller,Producteur fermier,47.5396187.327801
5716,21490241300027,ECOLE MATERNELLE PUBLIQUE LE CHANT DU MONDE,rue d'Helminthie,49124.0,Le Plessis-Grammoire,Restauration collective,47.499126-0.428457
5717,83029742000010,LA FINE BOUCHE JUSSEENNE,42 RUE GAMBETTA,70500.0,Jussey,Traiteur|Boucherie-Charcuterie,47.8259335.901205
5718,85256754400014,BURGER DREAMMM,61 RUE DE L ALMA,59100.0,Roubaix,Restaurant,50.6974533.1662
5719,34495849100013,ENCINAS ANITA,_,52300.0,Joinville,Commerce alimentaire,48.4423925.142411
5720,52784451800011,L'ATELIER DES COUSINS,1 rue Henri Barbusse,17000.0,La Rochelle,Restaurant,46.155801-1.137735
5721,32910979700038,PAIRE ERIC,LE JAUNAY,85230.0,Bouin,Producteur fermier,46.967582-1.993047
5722,26660007100010,CENTRE HOSPITALIER DE PRADES,route de catllar,66501.0,Prades,Restauration collective,42.6264122.417943
5723,38504972100033,ASSOC PRELUDE MINI-CRECHE,68 avenue du Laurageais,31400.0,Toulouse,Restauration collective,43.5797621.456133
5724,26110008500081,CENTRE HOSPITALIER - SITE DE QUILLAN,Rue Docteur Roueylou,11500.0,Quillan,Restauration collective,42.8796552.185327
5725,19190019000015,COLLEGE DEPARTEMENTAL ALBERT THOMAS,Boulevard Albert THOMAS,19300.0,Égletons,Restauration collective,NA
5726,81748186400020,CLINIQUE SAINT LOUIS,Rue Place Joseph Boudouresques,34190.0,Ganges,Restauration collective,43.9325053.702815
5727,79777650700015,L.S SUPER FAFAFA MARKET,L.S SUPER FAFAFA MARKET,97320.0,Saint-Laurent-du-Maroni,Libre service|Alimentation générale,5.405065-54.077675
5728,34482479200149,ABC PUERICULTURE,7 PLACE VIOLET,75015.0,Paris 15e  Arrondissement,Restauration collective,48.8448342.29089
5729,85062772000020,CARREFOUR MARKET,RTE DE PAU,40500.0,Saint-Sever,Libre service,43.7364-0.561429
5730,40336061300034,QUIQUANDON VIANDES,Rue Gambetta Immeuble Gambetta,42450.0,Sury-le-Comtal,Boucherie-Charcuterie,45.5383634.184101
5732,45159116800021,S.A.R.L HOKKAÏDO 5,38 rue Rennequin,75017.0,Paris 17e  Arrondissement,Restaurant,48.8822822.297357
5733,44456253200135,MUTUELLE NATIONALE DU BIEN VIEILLIR-MBV,116 RUE JACQUES COEUR,30220.0,Aigues-Mortes,Restauration collective,43.5740164.184277
5734,21430190500102,FOYER RESTAURANT,FOYER RESTAURANT,43700.0,Saint-Germain-Laprade,Restauration collective,NA
5735,21780010100024,ECOLE ELEMENTAIRE PUB ROGER GOUSSEEAU,HOTEL DE VILLE,78580.0,Les Alluets-le-Roi,Restauration collective,48.9131591.920804
5736,30116075000305,CLINIQUE LA JONQUIERE,27 RUE DE LA JONQUIERE,75017.0,Paris 17e  Arrondissement,Restauration collective,48.8934932.324835
5737,82394546400019,ROYAL WOK,LIEU DIT LA PROVENDE,42390.0,Villars,Restaurant,45.4635974.364218
5738,83886550900023,L'ATELIER FUMAGE ARTISANAL,16 B BLAVON,35137.0,Bédée,Boucherie-Charcuterie,48.167985-1.961115
5739,64545010700059,MONTS & TERROIRS,ZA SOUS LA COTE,1450.0,Poncin,Transformation de lait ou produits laitiers,46.0797945.415666
5740,81314847500011,LA BOUDINIERE,Rue Fondcho,97130.0,Capesterre-Belle-Eau,Découpe de viande de boucherie,16.045145-61.563674
5741,79357060700010,LES COCOTTES DE SAVIGNY,LA CONDEMINE,71460.0,Savigny-sur-Grosne,Centre d'emballage des oeufs,46.574334.661495
5742,83092830500028,CASE DEPART,42 AV JEAN CLAUDE CAYREL,47300.0,Villeneuve-sur-Lot,Entreposage non spécialisé de denrées alimentaires,44.4122430.702578
5743,88013563700010,BOUCHERIE DU PARC LA VERVILLE,PARC DE VILLEROY,91540.0,Mennecy,Fromagerie|Traiteur|Boucherie-Charcuterie,48.5634812.429767
5744,51295351400027,CARREFOUR CONTACT,CARREFOUR CONTACT,74370.0,Fillière,Rayon boucherie-charcuterie,46.0095646.214144
5746,39931561300501,METRO FRANCE,rue de la Révolution Française,60740.0,Saint-Maximin,Entreposage de distribution de denrées alimentaires,49.2351592.463932
5747,38104170600015,GAEC LANNESSUS,12 chemin Bernis,64260.0,Buzy,Caves d'affinage,43.144721-0.447741
5748,43532291200039,BOUCHERIE QUIBEUF,164 AVENUE DES PROVINCES,76120.0,Le Grand-Quevilly,Boucherie-Charcuterie,49.4072121.048631
5750,45345601400134,CRECHES DE FRANCE,52 RUE MADAME,75006.0,Paris 6e  Arrondissement,Restauration collective,48.8479112.331534
5751,26610060100019,EHPAD-ECOUCHE,4 AVENUE LEON LABBE,61150.0,Écouché-les-Vallées,Restauration collective,48.717141-0.121731
5752,37892515000054,FOYER JENNY LEPREUX POUR HANDICAPES,155 Avenue Aristide Briand,33700.0,Mérignac,Restauration collective,44.825363-0.630216
5753,24410029300038,COMMUNAUTE DE COMMUNES DES COLLINES  DU PERCHE,7 rue André Duvigneau,41170.0,Sargé-sur-Braye,Restauration collective,47.9244660.85316
5754,83894802400016,GAEC DU PUY FERRAND,LIEU DIT COURBANGES,63790.0,Saint-Victor-la-Rivière,Transformation de lait ou produits laitiers,45.5462.936
5755,85226097500010,BOUDET FABRICE,52 AV DU JUMELAGE,7200.0,Aubenas,Restaurant,44.618284.379541
5756,80324811100038,GYOZA HOUSE,20 RUE DE CHATEAUDUN,75009.0,Paris 9e  Arrondissement,Restaurant,48.8760962.338314
5757,30050091500032,SA MOUILLE MICHEL,44 B RUE DES FUSILLES,59160.0,Capinghem,Découpe de viande de boucherie,50.6407482.971127
5758,80431003500030,CBV,2 ALL DU GENERAL CHARLES AUBRY,60960.0,Feuquières,Restauration collective,49.6493451.841867
5759,53893010800021,LES FROMAGERS TARNAIS,LA VERROUILLE,81260.0,Fontrieu,Caves d'affinage,43.6499092.52048
5760,32345727500010,HOPITAL PRIVE SAINT CLAUDE,1 Bd du Dr Schweitzer,2100.0,Saint-Quentin,Restauration collective,49.8612243.309894
5762,85392923000029,LA MARMITE DES FLAMBOYANTS,28 RES LES FLAMBOYANTS,97130.0,Capesterre-Belle-Eau,Restaurant,16.052594-61.56414
5763,34781891600012,PIZZERIA SERENATA,51 Chaussée de Fontaine,2140.0,Fontaine-lès-Vervins,Restaurant,49.8404133.906009
5764,51386193000032,DOKKEBI,33 RUE DES PETITS CHAMPS,75001.0,Paris 1er Arrondissement,Restaurant,48.866752.336653
5765,80139857900012,LA CHUTE DU GRAND BAOU,RTE DE CARCES,83143.0,Le Val,Restaurant,43.4480276.094989
5766,50000178900014,BOUCHERIE AVARELLO,14 avenue de la Magalone,13009.0,Marseille 9e  Arrondissement,Boucherie-Charcuterie,43.2619575.403766
5767,19781863600015,COLLEGE JEAN MONNET,1 PLACE DE L'EUROPE,78810.0,Feucherolles,Restauration collective,48.8666651.978849
5768,51150455700022,LA VOILE BLEUE,LA VOILE BLEUE,20000.0,Ajaccio,Restaurant,NA
5769,79804321200017,ALANYA,76 AV DE SAINT OUEN,75018.0,Paris 18e  Arrondissement,Restaurant,48.8920172.327278
5770,37708005600023,TRANSPORTS BOISSEL,RUE LAVOISIER,29500.0,Ergué-Gabéric,Transport de denrées alimentaires,47.998397-4.047183
5772,26780018300019,EHPAD LES AULNETTES,31  R   JOSEPH BERTRAND,78220.0,Viroflay,Restauration collective,48.8084492.171557
5773,48984081900010,LAMOUROUX CEDRIC,LES MAZETS,34340.0,Marseillan,Purification/Expédition de coquillages,43.3373163.536557
5774,21920019300080,ECOLE PRIMAIRE PUBLIQUE P MENDES FRANCE,37 rue des vallées,92290.0,Châtenay-Malabry,Restauration collective,48.7641272.27714
5775,81071574800028,GUEHAM DJIGDJIGA,2 RUE DANTON,42150.0,La Ricamarie,Traiteur,45.4750834.509992
5778,38073838500026,METROPOLE DIM SAM,89 RUE DE SEINE,94400.0,Vitry-sur-Seine,Transformation de produits carnés,48.7964652.409164
5779,47958317100059,LE PETIT SNACK,3 Place Victor Hugo,84800.0,L'Isle-sur-la-Sorgue,Restaurant,43.9218615.048093
5780,41015167400463,DUPONT RESTAURATION,8 Rue du Ried,67720.0,Weyersheim,Restauration collective,48.7081497.800387
5781,52508205300022,LE JARDIN MAGIQUE,ROUTE DE L'AEROPORT,20290.0,Lucciana,Restauration collective,42.549469.452735
5782,44224997500024,PONCET JERRY,332 ROUTE DE CORMEILLES,27560.0,Lieurey,Restaurant,49.2295580.491157
5783,84524897000012,LA FUN PIZZ,1 RTE DE STRASBOURG,68000.0,Colmar,Restaurant,48.0890087.359574
5784,82529371500017,EARL TAUZIN,130 ROUTE DE PERATGE,40500.0,Bas-Mauco,Salle d'abattage à la ferme,43.776303-0.574948
5785,87860254900023,CHEZ NONO,74 BD GASSENDI,4000.0,Digne-les-Bains,Restaurant,44.0943986.239487
5786,82155083700024,EURL UNIVERS CHEVRES,26 Quai de la Cloche,68100.0,Mulhouse,Producteur fermier,47.7474167.350134
5787,44333022000023,RPB,RPB,44160.0,Pontchâteau,Restaurant,47.437124-2.092446
5788,35146057100034,CAFE DU COMMERCE,7  PL  DE RICHELIEU,85400.0,Luçon,Restaurant,46.454943-1.167031
5789,44026628600028,RONSARD ILE DE FRANCE,7 route de Berchères,28300.0,Jouy,Chaîne d'abattage de volaille/lagomorphe/petit gibier,48.5144021.542092
5790,45116691200019,LA TRADITION DE NOS CAMPAGNES,LA BASSIERE,35120.0,Cherrueix,Centre d'emballage des oeufs,48.595915-1.712688
5791,38932546500026,LA BOITE A GATEAUX,2 RUE DE L'IMAGE,60940.0,Cinqueux,Boulangerie-Pâtisserie,49.3194792.526748
5793,47793630600034,BONVENTRE VIANDES DISTRIBUTION,PARTIE VIANDES BOX 84,6296.0,Nice,Entreposage de viande de volailles,43.7760057.216555
5794,41858929700013,LE PALAIS D'AGADIR,LE PALAIS D'AGADIR,95100.0,Argenteuil,Restaurant,NA
5795,87943868700011,TBF FROMAGES,50 RUE DES BLEUETS,71580.0,Beaurepaire-en-Bresse,Caves d'affinage,46.6670935.413626
5796,77950081800066,OGEC LA COTE ST ANDRE,19 avenue Aristide BRIAND,38260.0,La Côte-Saint-André,Restauration collective,45.3934635.255811
5797,80781782000010,LI PALACE,4 RUE EMERIC DAVID,13100.0,Aix-en-Provence,Restaurant,43.5281795.452028
5798,43781210000026,PAOLETTI MARIE,Col St Antoine,20160.0,Vico,Producteur fermier,42.1637538.789423
5799,84064822400011,GRILL'INN,ZAC DE LA BOBINERIE,17810.0,Saint-Georges-des-Coteaux,Restaurant,45.752146-0.668184
5800,81390654200010,CHICKANO,3 PLACE DE L EUROPE,17000.0,La Rochelle,Restaurant,46.166572-1.179562
5801,32126414500038,LIBERTY MINICLUB,34 Boulevard de Bois Guibert,76000.0,Rouen,Restauration collective,49.4434151.084621
5802,21170142000021,CANTINE SCOLAIRE ECOLE PUBLIQ,RUE DE LA MARE,17139.0,Dompierre-sur-Mer,Restauration collective,46.187612-1.060832
5803,63200001401603,LA VIE CLAIRE,LA VIE CLAIRE,69005.0,Lyon 5e  Arrondissement,Fromagerie|Alimentation générale|Boulangerie-Pâtisserie|Boucherie-Charcuterie,45.7563324.798053
5804,20008325100054,ECOLE ELEMENTAIRE PUBLIQUE MARC MOUCLIER,Rue de la Gendarmerie,16140.0,Aigre,Restauration collective,45.8920.008974
5805,52228809100013,ALOI,3 RUE DES CISEAUX,75006.0,Paris 6e  Arrondissement,Restaurant,48.853192.334112
5806,21740119900138,ECOLE PRIMAIRE PUBLIQUE HAUTS D'EVIAN,ECOLE PRIMAIRE PUBLIQUE HAUTS D'EVIAN,74500.0,Évian-les-Bains,Restauration collective,46.3906026.572367
5808,85014494000010,SHAYMA,2 PL ANDRE ABBAL,31100.0,Toulouse,Restaurant,43.5705661.402855
5809,88758486000019,BUTTERFLY,Allée des orchidées,9200.0,Saint-Girons,Restaurant,42.9742951.162961
5810,40749736100029,SARL LES FLEURS,AV DU STADE,59140.0,Dunkerque,Restaurant,51.0331482.392605
5811,21920012800243,ECOLE PRIMAIRE PUBLIQUE SEVRES,38 rue de SEVRES,92100.0,Boulogne-Billancourt,Restauration collective,48.8356862.227848
5813,20008335000096,ECOLE MATERNELLE PUBLIQUE LES GRILLONS,31 Bis Rue du Clos du Beau,16270.0,Terres-de-Haute-Charente,Restauration collective,45.8776510.579613
5814,19572164200013,COLLEGE PAUL VERLAINE,PLACE MARCEL CERDAN,57280.0,Maizières-lès-Metz,Restauration collective,49.2137576.16582
5815,39256245000032,RESTAURATION POUR COLLECTIVITES,3 RUE DES RUETTES,1500.0,Ambronay,Restauration collective,46.0057795.362826
5816,20005418700071,ECOLE ELEMENTAIRE PUBLIQUE,ECOLE PRIMAIRE PUBLIQUE,16250.0,Val des Vignes,Restauration collective,45.480553-0.021262
5817,45058786000013,LES CHOUETTES - LE GRAND DUC,32 RUE DE PICARDIE,75003.0,Paris 3e  Arrondissement,Restaurant,48.8643852.363532
5818,38785221300017,PIZZA ROMA,9 RUE DES HOSPITALIERS,56190.0,Le Guerno,Restaurant,47.582672-2.407895
5819,26920116600015,MAISON DE RETRAITE LELEGARD,RUE LELEGARD,92210.0,Saint-Cloud,Restauration collective,48.8429792.203172
5820,83396809200019,CHABOT CHRISTOPHE,7 Le Peyrat,87440.0,Saint-Mathieu,Centre d'emballage des oeufs,45.7129330.732685
5821,89480591000011,AU PANIER DE LA CHAPELLE,1 PL DE LA LIBERTE LA CHAPELLE SAINT-,49410.0,Mauges-sur-Loire,Libre service,47.334968-1.056561
5822,46120075000010,CHARRON/RUMEAU FISH TRADING,214  rue des quatre Castéra,33321.0,Bègles,Transformation de produits de la pêche,44.810362-0.538222
5823,49430714300011,BLACK ANGUS,195 Route des Trois Lucs,13011.0,Marseille 11e  Arrondissement,Restaurant,43.3015895.477038
5824,42159080300027,SAS ALBIE FOIE GRAS,4 route du Sorcier,24620.0,Les Eyzies,Transformation de produits carnés,44.9384181.004528
5825,79935204200011,BELLA PIZZA,14 PL VAILLANT COUTURIER,18100.0,Vierzon,Restaurant,47.2235142.069814
5826,45132993200029,MARTINIQUE CATERING,AEROPORT AIME CESAIRE,97232.0,Le Lamentin,Restauration collective,14.619518-60.997593
5827,83149619500023,SASU VAP SANTO VAPIANO,300 AVENUE DE L UNIVERSITE,83160.0,La Valette-du-Var,Restaurant,43.1368656.006289
5828,39797075700035,CONSERVERIE DU HAMEAU DES SAVEURS,PARC D'ACTIVITES CAHORS SUD,46230.0,Fontanes,Transformation de produits carnés,44.343991.484848
5829,57715011300030,SOCIETE DE TRANSPORTS L'ETOILE ROUTIERE PAYS DE LA LOIRE,BP 23,72201.0,La Flèche,Transport de denrées alimentaires,47.711127-0.103215
5830,81317782100028,LE RIO,2 RUE DE L EGLISE,44250.0,Saint-Brevin-les-Pins,Restaurant,47.25073-2.140654
5831,81792154700029,MONDON BENOIT,LIEU DIT NOUVET,43200.0,Araules,Producteur fermier,45.0392624.181069
5832,20008655100047,ECOLE PRIMAIRE PUBLIQUE,ECOLE PRIMAIRE PUBLIQUE,50630.0,Quettehou,Restauration collective,49.591708-1.299735
5833,37852587700015,CENTRE SOCIO - CULTUREL,1 place VICTOR HUGO,72560.0,Changé,Restauration collective,47.9858380.283484
5834,37771225200024,G.I.E. DE LA RADE DE BREST,PORZ BEAC'H,29460.0,Logonna-Daoulas,Purification/Expédition de coquillages,48.336736-4.300471
5835,31998292200019,NATALIE DOIGNIES,61 RUE DE GAND,59800.0,Lille,Restauration collective,50.6435333.067484
5836,38805224300044,SIVANA CAFE,9 RUE GUILLAUME BERTRAND,75011.0,Paris 11e  Arrondissement,Restaurant,48.8636252.380375
5837,38881872600142,AOSTE SNC OU A SNC,ZA de l'Hermet,81380.0,Lescure-d'Albigeois,Transformation de produits carnés,43.9582392.175114
5838,33473281500017,MAISON FAMILIALE RURALE DU PERIGORD NOIR,Place du Champ de Mars,24590.0,Salignac-Eyvigues,Restauration collective,44.973841.322754
5839,84256474200018,BOUCHERIE ENTRE DEUX PONTS,6 RUE DU PROFESSEUR TRILLAT,38480.0,Le Pont-de-Beauvoisin,Boucherie-Charcuterie,45.5356455.670315
5840,26890669000014,ETABL PUB MEDICO SOCIAL DU TONNERROIS,89700 TONNERRE - Route des Brion,89700.0,Tonnerre,Restauration collective,47.8118623.960224
5841,44463629400035,PAULIAT ET CIE,170 allée du port sec,42650.0,Saint-Jean-Bonnefonds,Découpe de viande de boucherie,45.4648294.427804
5842,80349011900036,DAUZODIS,48 RUE DE MALTE,75011.0,Paris 11e  Arrondissement,Libre service,48.8669222.367052
5843,32709779600012,BABY CLUB LES LUTINS,13 Allée Heurtebise,89000.0,Auxerre,Restauration collective,47.8097833.555802
5844,33839988400034,LE COMPTOIR,5 CARREFOUR DE L ODEON,75006.0,Paris 6e  Arrondissement,Restaurant,48.8519562.33881
5845,37928502600017,CONRAD,2 R DE NOTHALTEN,67680.0,Epfig,Transformation de produits carnés,48.3609227.447412
5846,37991378300013,BIRONNEAU DOMINIQUE,PRISE DES HERBIERS,17111.0,Loix,Purification/Expédition de coquillages,46.218798-1.460118
5847,26800016300165,EHPAD CH ROYE,26 rue de L'Avre,80700.0,Roye,Restauration collective,49.6946532.797988
5849,78618696500012,ASSOCIATION SAINT JOSEPH,50 RUE DE LA LOIRE,49620.0,Mauges-sur-Loire,Restauration collective,47.360214-0.86
5850,56201850700011,LES ACACIAS,8 ALLEE DES ACACIAS,94410.0,Saint-Maurice,Restauration collective,48.8159132.463645
5851,44090003300034,VIGNAL CHRISTOPHE,20 Grand Culty,42650.0,Saint-Jean-Bonnefonds,Commerce alimentaire,45.4566214.439941
5853,80350424000018,SOLEIL DE L'ILE,185 RUE DE CRIMEE,75019.0,Paris 19e  Arrondissement,Libre service|Alimentation générale,48.8907582.376447
5854,40385446600022,SOCIETE COOPERATIVE AGRICOLE  OVOCOOP,Rue Claude Chappe. ZAC 2000,97420.0,Le Port,Production d'œuf liquide d'ovoproduit et produits à base œuf,-20.94866955.316102
5855,32678470900015,SCHMIDT GROUPE,5 RUE CLEMENCEAU,68660.0,Lièpvre,Restauration collective,48.2701867.283255
5856,75282922600014,CRECHE LES PETITS LOUPS,ROUTE ROYALE,20600.0,Bastia,Restauration collective,42.6779369.435182
5857,40486213800017,CHEZ PEPPONE,CHEZ PEPPONE,59220.0,Denain,Restaurant,NA
5858,51284855700033,L ETALE D ERIC,Quartier Les Aires,5400.0,La Roche-des-Arnauds,Boucherie-Charcuterie,44.5636325.957542
5859,33825308128736,SODEXO SANTE MEDICO SOCIAL,RUE DU PROFESSEUR CHRISTIAN BARNARD,11100.0,Montredon-des-Corbières,Restauration collective,43.1897932.924609
5861,33855392800023,JOSI MAR,PORT DE LOUPIAN,34140.0,Loupian,Purification/Expédition de coquillages,43.4515533.615806
5862,26160026600017,CENTRE HOSPITALIER DE LA ROCHEFOUCAULD,Place du Champ de foire,16110.0,La Rochefoucauld-en-Angoumois,Restauration collective,45.7423340.38197
5863,18008901307317,CNRS UMR8591 LGP,1 PL ARISTIDE BRIAND,92190.0,Meudon,Restauration collective,48.8202592.229395
5865,77828507200014,FOYER JEUNES TRAVAILLEURS LA CASSOTTE,18 Rue de la cassotte,25000.0,Besançon,Restauration collective,47.24686.03089
5866,88790984400011,EARL DE PEYNASTRE,GAGNE,43700.0,Saint-Germain-Laprade,Producteur fermier,45.0294323.985499
5867,84834478400014,LES MARMITES DU SOLEIL,44 RUE BAUDRICOURT,75013.0,Paris 13e  Arrondissement,Restaurant,48.8269072.363786
5868,83055491100016,TACOS NUMERO 1,1 RUE JEAN MOULIN,94260.0,Fresnes,Restaurant,48.766352.323695
5869,19840023600016,LYCEE POLYVALENT CHAR RENE,2 Rue Auguste Renoir,84000.0,Avignon,Restauration collective,43.9461854.85399
5871,53820824000019,ROBERT MICKAEL,5 RUE DE L' EGLISE,55000.0,Vavincourt,Boulangerie-Pâtisserie,48.8234335.208579
5872,81856115100023,GOD BLESS BROCCOLI,52 RUE PIAT,75020.0,Paris 20e  Arrondissement,Restaurant,48.8731062.383689
5873,45132133500791,CARREFOUR,Rue du Grand Launay,49000.0,Angers,Rayon boucherie-charcuterie,47.466933-0.593708
5874,33091565300027,RESIDENCE LES CEDRES,Le Bourg,86350.0,Payroux,Restauration collective,46.2131360.483321
5875,78493968808406,PICARD SURGELES,29 RUE SAINTE HELENE,69002.0,Lyon 2e  Arrondissement,Libre service,45.7541644.831523
5876,37878325200018,SALAISONS GRITTI SUCCESSEUR MOYRET,12 rue Paul Verlaine,69150.0,Décines-Charpieu,VH VSM préparation viandes boucherie,45.7509584.939821
5877,81250244100015,LE PRIMEUR ST. MARINOIS,LE PRIMEUR ST. MARINOIS,66470.0,Sainte-Marie-la-Mer,Restaurant,42.7318653.032193
5878,20002538500010,LYCEE GENERAL INTERNAT D EXCELLENCE,4 RUE DU 81E REGIMENT D INFANTER,34000.0,Montpellier,Restauration collective,43.6200673.876691
5879,81379085400026,BOUFFIER ET FILS,LA ROQUE,24310.0,Brantôme en Périgord,Transformation de produits carnés,45.3745790.646635
5880,85295273800015,LE BOSPHORE,24 RUE DE TOURNAI,59230.0,Saint-Amand-les-Eaux,Restaurant,50.4486383.426638
5881,37947229300024,CAP JEUNESSE,70 route du puy d' Issolud,46110.0,Vayrac,Restauration collective,44.9554531.702109
5882,78328083700015,ASS SAINT JACQUES VACANCES LOISIRS,57 Sachemont,88230.0,Ban-sur-Meurthe-Clefcy,Restauration collective,48.1404836.97012
5883,31116059201217,COMREST,33 TSSEDE LA MARTINE,13012.0,Marseille 12e  Arrondissement,Restauration collective,43.3005095.469164
5884,53908263600017,SUBWAY,1 BIS BD PIERRE LANDAIS,35500.0,Vitré,Restaurant,48.120828-1.20964
5885,35118614300019,LA MAISON DES BOUT CHOU,40 RUE BOULARD,75014.0,Paris 14e  Arrondissement,Restauration collective,48.8331142.328202
5886,49868104800043,CHARCUTERIE DU VIALA,ZONE ARTISANALE LE ROUCADOU,12490.0,Viala-du-Tarn,Transformation de produits carnés,44.0749582.875796
5887,43475014700028,SAS FRIGNIDIS,208 avenue de Champagne,51300.0,Frignicourt,Boucherie-Charcuterie,48.7132554.586993
5888,78972084400016,GROUPEMENT AGRICOLE D'EXPLOITATION EN COMMUN RECONNU SI VERT BIO,Versilhac,43200.0,Yssingeaux,Chaîne d'abattage de volaille/lagomorphe/petit gibier,45.1543174.184331
5889,33950403700013,MAISON FAMILIALE ET DE RETRAITE RESIDENCE LES ACACIAS,8  Rue des acacias,33250.0,Pauillac,Restauration collective,45.194072-0.750729
5890,89051627100016,DESTOCK EFI,8 RUE DES ALAMBICS,17800.0,Pons,Libre service|Alimentation générale,45.566439-0.538514
5891,50488693800050,LIBERTY MALHERBE,7 RUE MALHERBE,76100.0,Rouen,Restauration collective,49.4344571.084774
5892,24330137100015,COMMUNAUTE DE COMMUNES DU PAYS FOYEN,Rue Choix d'Estange,33790.0,Pellegrue,Restauration collective,NA
5893,81837614700018,VIVONS BRASIL,1 rue Henri Barbusse,17000.0,La Rochelle,Restaurant,46.155801-1.137735
5894,75050730300014,PRODUITS MER,CARREFOUR DE LA CATONNIERE,34140.0,Bouzigues,Purification/Expédition de coquillages,43.4516463.652624
5896,21940001700014,MAIRIE COMMUNE D ABLON SUR SEINE,7 avenue Auguste DURU,94480.0,Ablon-sur-Seine,Restauration collective,48.7241812.420302
5897,75092189200022,LA MAREE BOULONNAISE,15 AVENUE DE LA CONCORDE,62152.0,Neufchâtel-Hardelot,Poissonnerie,50.6324111.579391
