318,16066977,Très satisfaisant,2021-07-01 02:00:00+02:00,51894929200016
319,16107998,Satisfaisant,2021-07-28 02:00:00+02:00,49866038000011
320,16051099,Satisfaisant,2021-06-11 02:00:00+02:00,51219420000022
321,16070325,Très satisfaisant,2021-07-05 02:00:00+02:00,51905760800027
322,15947067,Satisfaisant,2021-03-25 01:00:00+01:00,49930885600727
323,15988409,A améliorer,2021-04-30 02:00:00+02:00,51329402500012
324,15952294,Très satisfaisant,2021-03-30 02:00:00+02:00,51926141600019
325,16072157,Satisfaisant,2021-07-06 02:00:00+02:00,50005830000020
326,16219621,Satisfaisant,2021-10-07 02:00:00+02:00,51359987800016
327,16015452,Satisfaisant,2021-05-27 02:00:00+02:00,52132292500012
328,16273784,Très satisfaisant,2021-12-09 01:00:00+01:00,50093718000015
329,16021736,Très satisfaisant,2021-06-01 02:00:00+02:00,51838453200041
330,16127219,Satisfaisant,2021-08-17 02:00:00+02:00,52143813500035
331,15939407,Très satisfaisant,2021-03-16 01:00:00+01:00,50255364700020
332,15932763,Très satisfaisant,2021-03-16 01:00:00+01:00,51942392500014
333,15977463,A améliorer,2021-04-20 02:00:00+02:00,52195125100011
334,16224758,Satisfaisant,2021-11-04 01:00:00+01:00,50484075200019
335,16209386,Satisfaisant,2021-10-21 02:00:00+02:00,51992866700012
336,16179134,Très satisfaisant,2021-09-28 02:00:00+02:00,52231996100028
337,16111629,Satisfaisant,2021-07-29 02:00:00+02:00,50979093700023
338,16218028,Satisfaisant,2021-10-26 02:00:00+02:00,52016110000026
339,15915881,Très satisfaisant,2021-03-03 01:00:00+01:00,52328437000039
340,16053844,Très satisfaisant,2021-06-16 02:00:00+02:00,50987534000010
341,16107689,Satisfaisant,2021-07-28 02:00:00+02:00,52039053500018
342,15968546,Satisfaisant,2021-04-14 02:00:00+02:00,52381755900025
343,15916888,Satisfaisant,2021-03-04 01:00:00+01:00,51010111600018
344,16124865,Très satisfaisant,2021-08-10 02:00:00+02:00,52444909700020
345,15890930,Satisfaisant,2021-02-09 01:00:00+01:00,52411810600011
346,16044986,Très satisfaisant,2021-06-11 02:00:00+02:00,51083046600015
347,16052210,Satisfaisant,2021-06-22 02:00:00+02:00,52448058900018
348,16254935,Très satisfaisant,2021-11-30 01:00:00+01:00,52421559700013
349,15982676,Satisfaisant,2021-04-27 02:00:00+02:00,51113363900019
350,15965088,A améliorer,2021-04-12 02:00:00+02:00,52513618000011
351,16107357,Satisfaisant,2021-07-29 02:00:00+02:00,52495923600133
352,16046096,Très satisfaisant,2021-06-17 02:00:00+02:00,51117010200012
353,16199353,A améliorer,2021-10-13 02:00:00+02:00,52804050400052
354,16004973,Très satisfaisant,2021-05-18 02:00:00+02:00,52889516200014
355,15934173,Satisfaisant,2021-03-16 01:00:00+01:00,51246808300013
356,16262317,A améliorer,2021-12-03 01:00:00+01:00,52960130400015
357,15899809,Satisfaisant,2021-01-29 01:00:00+01:00,53180298100021
358,16054108,Satisfaisant,2021-06-15 02:00:00+02:00,51258779100017
359,15925714,Très satisfaisant,2021-03-10 01:00:00+01:00,53001762300022
360,16207434,Très satisfaisant,2021-10-19 02:00:00+02:00,53191732600013
361,16150104,Satisfaisant,2021-09-07 02:00:00+02:00,51424437500010
362,15909299,Satisfaisant,2021-02-22 01:00:00+01:00,53084933000010
363,15965619,Très satisfaisant,2021-04-08 02:00:00+02:00,53222701400018
364,15982137,Satisfaisant,2021-04-26 02:00:00+02:00,51469040300035
365,16003770,Satisfaisant,2021-05-17 02:00:00+02:00,53277908900020
366,16050038,Satisfaisant,2021-06-21 02:00:00+02:00,53251321500014
367,16047402,A améliorer,2021-06-18 02:00:00+02:00,51498289100012
368,16048449,Satisfaisant,2021-06-17 02:00:00+02:00,53290682300010
369,15968438,Satisfaisant,2021-04-14 02:00:00+02:00,51539893100144
370,16292282,Très satisfaisant,2021-12-20 01:00:00+01:00,53294179600015
371,15903502,Satisfaisant,2021-02-18 01:00:00+01:00,53333555000059
372,16273646,A améliorer,2021-12-09 01:00:00+01:00,51814365600016
373,16138086,Satisfaisant,2021-08-25 02:00:00+02:00,53350030200013
374,16014919,A améliorer,2021-05-27 02:00:00+02:00,53342054300027
375,16053148,A améliorer,2021-06-22 02:00:00+02:00,51827602700019
376,15913431,Satisfaisant,2021-02-26 01:00:00+01:00,53381151900024
377,16118250,Très satisfaisant,2021-08-05 02:00:00+02:00,53351091300015
378,16304825,Très satisfaisant,2022-01-10 01:00:00+01:00,52073012800011
379,15893090,Satisfaisant,2021-02-12 01:00:00+01:00,53459301700013
380,16164718,Satisfaisant,2021-09-17 02:00:00+02:00,53384875000014
381,16045205,A améliorer,2021-06-03 02:00:00+02:00,52102558500030
382,15995203,Satisfaisant,2021-05-06 02:00:00+02:00,53470477000088
383,16086284,Très satisfaisant,2021-07-07 02:00:00+02:00,53443759500281
384,16008477,A améliorer,2021-05-20 02:00:00+02:00,52155996300017
385,16004233,Très satisfaisant,2021-04-29 02:00:00+02:00,53494405300014
